added_at,id,name,popularity,uri,artist,album,release_date,duration_ms,length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,mode,key,genres,genre_group
2022-06-04T14:46:46Z,2DLxohwNmcbWktWGVG0dN7,Believe (feat. Fredwave & Jeshi),45,spotify:track:2DLxohwNmcbWktWGVG0dN7,p-rallel,Believe (feat. Fredwave & Jeshi),2021-10-29,208439,208439.0,0.736,0.028,0.612,0.119,0.138,-9.645,0.104,124.011,4.0,0.038,1.0,1.0,"alternative r&b, indie soul, uk alternative hip hop",indie
2022-06-04T14:08:43Z,0aR99yr1CNoxlZxm2veB65,At All,53,spotify:track:0aR99yr1CNoxlZxm2veB65,KAYTRANADA,At All / Hilarity Duff EP,2015-04-20,287248,287248.0,0.898,0.0399,0.471,0.698,0.0694,-10.13,0.519,120.099,4.0,0.41,1.0,2.0,"escape room, lgbtq+ hip hop",hip hop
2022-06-04T13:55:41Z,2WyedZ7owuPdgT4tcHhdo5,The Recipe,53,spotify:track:2WyedZ7owuPdgT4tcHhdo5,Aluna,Renaissance,2020-08-28,202012,202012.0,0.798,0.0641,0.873,0.000138,0.0762,-3.561,0.0818,108.014,4.0,0.522,0.0,10.0,"dance pop, edm, electro house, house, pop, pop dance, tropical house",house
2022-06-04T13:38:44Z,6kmXHLDDK7RQXTjHooTCzH,Iced Tea,55,spotify:track:6kmXHLDDK7RQXTjHooTCzH,Joyce Wrice,Iced Tea,2022-03-16,205384,205384.0,0.731,0.0662,0.622,0.000153,0.0558,-7.704,0.0823,103.949,4.0,0.501,1.0,11.0,"alternative r&b, chill r&b, indie r&b, indie soul",indie
2022-06-04T13:04:28Z,439X8jGytErRiPnaoUJHju,CHANCES,65,spotify:track:439X8jGytErRiPnaoUJHju,KAYTRANADA,NOTHIN LIKE U / CHANCES,2018-11-30,218200,218200.0,0.835,0.204,0.527,0.000423,0.283,-7.272,0.128,106.003,4.0,0.611,0.0,7.0,"escape room, lgbtq+ hip hop",hip hop
2022-06-04T12:33:40Z,3PFaFVWq5wucLu6s4baj9D,Girl (feat. KAYTRANADA),67,spotify:track:3PFaFVWq5wucLu6s4baj9D,The Internet,Ego Death,2015-06-26,415613,415613.0,0.568,0.536,0.42,0.124,0.101,-11.169,0.276,79.89,4.0,0.453,0.0,7.0,"alternative r&b, hip hop, indie soul, lgbtq+ hip hop, neo soul, r&b, rap",indie
2022-06-03T22:29:07Z,2TyyNtsIxpQiigEqFZZ6a0,Flame,42,spotify:track:2TyyNtsIxpQiigEqFZZ6a0,ARTBAT,Flame,2021-09-24,461102,461102.0,0.635,0.00443,0.912,0.801,0.299,-6.881,0.0686,127.008,4.0,0.0369,0.0,4.0,ukrainian electronic,electronic
2022-06-03T22:18:33Z,7I8VRXP4t0MBGO43FQl1kb,Cosmetic Ecstasy - Terr remix,18,spotify:track:7I8VRXP4t0MBGO43FQl1kb,Daniel Watts,Cosmetic Ecstasy,2020-04-24,394774,394774.0,0.796,0.0584,0.619,0.931,0.0852,-12.433,0.084,121.985,4.0,0.0746,1.0,7.0,,
2022-06-03T21:59:34Z,7sJN693sYKEIEMu7fc5VnJ,Whatta Man,65,spotify:track:7sJN693sYKEIEMu7fc5VnJ,Salt-N-Pepa,Very Necessary,1993-10-12,308360,308360.0,0.757,0.154,0.544,6.07e-05,0.226,-10.722,0.219,173.208,4.0,0.921,1.0,5.0,"dance pop, girl group, golden age hip hop, hip hop, hip pop, old school hip hop, pop rap, queens hip hop, rap",rap
2022-06-03T21:46:15Z,0dNp0wp0bH9aEgRVoGQ2iV,1960 What? - Opolopo Kick and Bass Rerub,28,spotify:track:0dNp0wp0bH9aEgRVoGQ2iV,Gregory Porter,Issues of Life - Features and Remixes,2014-09-12,504493,504493.0,0.734,0.201,0.674,0.0026,0.0842,-10.168,0.151,121.986,4.0,0.412,1.0,2.0,"contemporary vocal jazz, jazz pop, neo soul, vocal jazz",jazz
2022-06-03T21:41:55Z,4Wr14AISsCuBGdkA6rids4,Fly Robin Fly,50,spotify:track:4Wr14AISsCuBGdkA6rids4,Silver Convention,Silver Convention - Fly Robin Fly,2010-09-20,230920,230920.0,0.826,0.00719,0.406,0.731,0.0725,-14.153,0.0317,100.278,4.0,0.939,0.0,0.0,disco,disco
2022-06-03T21:35:07Z,4cTSigQmLfTKYmJUd6rlrv,"Relight My Fire - 12"" Disco Remix",42,spotify:track:4cTSigQmLfTKYmJUd6rlrv,Dan Hartman,Relight My Fire (Expanded Edition),1979-06-01,406213,406213.0,0.767,0.0477,0.783,5.97e-06,0.0709,-10.406,0.0368,120.611,4.0,0.891,1.0,0.0,"disco, post-disco",disco
2022-06-03T15:27:41Z,64JkfFIUe4gQTCXCQESF2X,Fantastic Voyage - Extended,44,spotify:track:64JkfFIUe4gQTCXCQESF2X,Lakeside,The Best of Lakeside,2014-09-08,369800,369800.0,0.817,0.0654,0.724,1.53e-06,0.129,-9.003,0.0769,114.72,4.0,0.962,0.0,11.0,"classic soul, disco, electro, funk, post-disco, quiet storm, soul, urban contemporary",funk
2022-06-03T15:25:14Z,6CGMZijOAZvTXG21T8t6R0,Innerbloom,72,spotify:track:6CGMZijOAZvTXG21T8t6R0,RÜFÜS DU SOL,Bloom,2016-01-22,578040,578040.0,0.729,0.126,0.72,0.347,0.178,-6.692,0.037,122.011,4.0,0.0389,1.0,3.0,"australian electropop, edm, indietronica",indie
2022-06-03T15:20:28Z,6F2vo4sxRNQ58VYe3pdiaL,Rapture,58,spotify:track:6F2vo4sxRNQ58VYe3pdiaL,Blondie,Greatest Hits: Blondie,2006-01-01,299373,299373.0,0.724,0.113,0.704,0.00425,0.466,-8.258,0.0511,107.486,4.0,0.96,0.0,11.0,"candy pop, new wave, new wave pop, permanent wave, power pop, rock",rock
2022-06-03T15:15:06Z,12LOYGBr0T0IqyuhEILYFh,La clé des champs,59,spotify:track:12LOYGBr0T0IqyuhEILYFh,NTO,La clé des champs,2016-09-30,416000,416000.0,0.461,0.00142,0.526,0.861,0.108,-10.668,0.0506,120.011,4.0,0.0401,1.0,6.0,"electronica, minimal melodic techno, minimal techno, new french touch, tropical house",electronic
2022-06-03T15:10:32Z,2sXaZphe2LlqAyZVKvHbU1,Bang Bang,61,spotify:track:2sXaZphe2LlqAyZVKvHbU1,Dr. Dre,2001,1999-11-16,222320,222320.0,0.865,0.121,0.884,2.31e-06,0.102,-2.435,0.138,95.323,4.0,0.788,0.0,5.0,"g funk, gangster rap, hip hop, rap, west coast rap",funk
2022-06-03T15:03:38Z,17OqI90oTFZ3J8PVu6j07V,Voulez-Vous,72,spotify:track:17OqI90oTFZ3J8PVu6j07V,ABBA,Voulez-Vous,1979,309173,309173.0,0.708,0.149,0.774,0.00109,0.169,-6.931,0.0372,126.636,4.0,0.903,0.0,11.0,"europop, swedish pop",pop
2022-06-03T14:59:48Z,5AarBqEDC0oSYkQi427rDL,Love Sensation - Radio Mix,46,spotify:track:5AarBqEDC0oSYkQi427rDL,LOVRA,Love Sensation,2015-03-02,243187,243187.0,0.745,0.171,0.622,0.719,0.134,-8.062,0.0424,121.931,4.0,0.569,0.0,9.0,german dance,
2022-06-03T14:55:38Z,167NF5BT2JUVb8RqqCTDQg,Ben Bene La,40,spotify:track:167NF5BT2JUVb8RqqCTDQg,Voilaaa,Voiciii,2021-02-05,288569,288569.0,0.842,0.011,0.654,0.00664,0.043,-9.536,0.0544,128.971,4.0,0.971,0.0,10.0,,
2022-06-03T14:50:12Z,5P3kz2eqVgxf4iqCvkrclK,"If You Feel The Funk - 7"" Version",5,spotify:track:5P3kz2eqVgxf4iqCvkrclK,La Toya Jackson,My Special Love (Deluxe Edition),1981-01-01,250360,250360.0,0.882,0.0652,0.785,0.000107,0.37,-8.472,0.0501,121.356,4.0,0.889,0.0,1.0,,
2022-06-03T14:48:46Z,6DetvocRqx9ELX2aKmwj3g,How I Feel,55,spotify:track:6DetvocRqx9ELX2aKmwj3g,Martin Ikin,How I Feel,2019-07-12,189875,189875.0,0.588,0.00163,0.965,0.0844,0.35,-5.684,0.0367,123.992,4.0,0.355,1.0,6.0,"bass house, deep groove house, deep house, disco house, edm, electro house, house, pop dance, uk dance",disco
2022-06-03T14:36:59Z,7BYFa1aufIXX9dUpGHwOk9,Your Body - Radio Edit,10,spotify:track:7BYFa1aufIXX9dUpGHwOk9,Tom Novy,Your Body,2006-01-01,211080,211080.0,0.842,0.0263,0.787,0.0529,0.0791,-7.664,0.0563,128.004,4.0,0.939,1.0,0.0,"disco house, vocal house",disco
2022-06-03T10:13:29Z,6M1Vl5aLHe6SI7SdEUuxnT,On The Radio,37,spotify:track:6M1Vl5aLHe6SI7SdEUuxnT,Donna Summer,Walk Away - Collector's Edition The Best Of 1977-1980,1980-09-08,244666,244666.0,0.73,0.114,0.485,6.92e-06,0.101,-11.725,0.0353,128.172,4.0,0.657,0.0,4.0,"dance pop, disco, hi-nrg, new wave pop",disco
2022-06-03T08:35:35Z,6FKvbJrHYHMj4gf9Sdlje3,Into My Life (You Brought The Sunshine) - Louie Vega Roots Mix,22,spotify:track:6FKvbJrHYHMj4gf9Sdlje3,Elements Of Life,Into My Life (You Brought The Sunshine),2018-12-10,576219,576219.0,0.815,0.0367,0.687,0.000698,0.0913,-7.168,0.0533,120.994,4.0,0.654,0.0,11.0,"deep house, soulful house",soul
2022-06-02T10:33:06Z,1plcM0XlbKdjND7Ufokuzb,Honky Cat,57,spotify:track:1plcM0XlbKdjND7Ufokuzb,Elton John,Honky Chateau,1972-05-19,313026,313026.0,0.48,0.334,0.776,0.000217,0.133,-5.65,0.0432,171.135,4.0,0.95,1.0,2.0,"glam rock, mellow gold, piano rock",rock
2022-06-02T09:50:53Z,6VFja7sL2Xd5wjbK9Sn5Xs,The Year 2000,15,spotify:track:6VFja7sL2Xd5wjbK9Sn5Xs,Eden Burns,Big Beat Manifesto Vol. IV,2021-11-12,433846,433846.0,0.808,0.000646,0.951,0.777,0.197,-10.314,0.0578,124.0,4.0,0.785,0.0,7.0,"float house, nz electronic",electronic
2022-06-01T12:44:36Z,6m2MdxEMWOfFVBdcanKHF8,Copyrighted,19,spotify:track:6m2MdxEMWOfFVBdcanKHF8,Kolter,Copyrighted,2022-05-27,352739,352739.0,0.806,0.00361,0.749,0.715,0.107,-8.488,0.129,132.08,4.0,0.559,0.0,5.0,"disco house, minimal tech house",disco
2022-05-31T16:09:19Z,2B1golmNZUe1QBQoqGCGXD,Heaven Can Wait,29,spotify:track:2B1golmNZUe1QBQoqGCGXD,Dean Martin,"Dean Martin: The Capitol Recordings, Vol. 11 (1960-1961)",1961,150466,150466.0,0.511,0.896,0.0704,2.94e-05,0.114,-18.801,0.0387,94.015,4.0,0.403,1.0,1.0,"adult standards, easy listening, lounge",
2022-05-30T08:08:53Z,0SLtqCrXBRrnkxSOMA3X4W,Let Me Entertain You,67,spotify:track:0SLtqCrXBRrnkxSOMA3X4W,Robbie Williams,Life Thru A Lens,1997-01-01,262000,262000.0,0.478,0.000169,0.965,0.00251,0.0854,-5.022,0.0642,125.152,4.0,0.347,1.0,10.0,"dance pop, dance rock, europop",rock
2022-05-29T19:09:10Z,0ye1mIjFzW0miAAiGhd7kg,Mas que nada,30,spotify:track:0ye1mIjFzW0miAAiGhd7kg,Salome de Bahia,Brasil,2007,233493,233493.0,0.72,0.108,0.872,0.0325,0.355,-5.952,0.0663,99.146,4.0,0.542,1.0,2.0,,
2022-05-29T18:43:10Z,5OnXpUXJfArXpxWIskl1E1,Praia - Yuksek Remix,34,spotify:track:5OnXpUXJfArXpxWIskl1E1,Nathalie Duchene,Praia (Yuksek Remix),2022-02-28,356507,356507.0,0.699,0.0132,0.842,0.923,0.574,-8.049,0.0535,121.017,4.0,0.863,1.0,5.0,,
2022-05-29T18:37:28Z,2RCPH1srun9wiyjzjAdnRN,Rising - Remastered,22,spotify:track:2RCPH1srun9wiyjzjAdnRN,Sante Sansone,Rising,2019-06-07,360000,360000.0,0.808,0.0051,0.76,0.465,0.0288,-7.817,0.0621,123.99,4.0,0.477,1.0,0.0,italian tech house,house
2022-05-29T18:33:27Z,6ig23dXeXlhsG0rSuKoWLP,"No, No, No - Original Mix",30,spotify:track:6ig23dXeXlhsG0rSuKoWLP,Slugg,Whats Going On EP,2022-04-08,348842,348842.0,0.791,0.000179,0.869,0.757,0.0916,-4.498,0.0814,129.039,4.0,0.64,1.0,2.0,,
2022-05-29T17:52:13Z,2ZHdAm1SHNQc4BYSVAsK9I,Passion (Do You Want It Right Now) - Radio Edit,38,spotify:track:2ZHdAm1SHNQc4BYSVAsK9I,Gat Decor,Passion,1992-06-12,251026,251026.0,0.671,0.029,0.774,0.0195,0.297,-9.74,0.0333,129.01,4.0,0.299,0.0,1.0,"classic house, classic progressive house, hip house, piano house, rave",house
2022-05-26T20:24:17Z,4ZMrs7Zg8PJfAQjxFzzKPq,Ode to the Bouncer,49,spotify:track:4ZMrs7Zg8PJfAQjxFzzKPq,Studio Killers,Studio Killers (Special Edition),2020-12-14,207162,207162.0,0.638,0.0468,0.973,0.000303,0.0708,-3.345,0.0529,122.998,4.0,0.864,1.0,11.0,,
2022-05-25T20:41:13Z,16MBuXj2eqRPa1Vs9AzUsF,Melanin,0,spotify:track:16MBuXj2eqRPa1Vs9AzUsF,Sauti Sol,Afrikan Sauce,2019-01-31,267993,267993.0,0.44,0.0738,0.677,0.0,0.0952,-7.319,0.125,95.029,4.0,0.756,0.0,11.0,"afropop, azontobeats, gengetone, kenyan pop",pop
2022-05-25T20:41:13Z,4CpkKi23V5U6fd419XNQnG,Suzanna,45,spotify:track:4CpkKi23V5U6fd419XNQnG,Sauti Sol,Midnight Train,2020-06-05,230787,230787.0,0.793,0.299,0.778,0.0,0.103,-5.731,0.0519,101.997,4.0,0.755,1.0,9.0,"afropop, azontobeats, gengetone, kenyan pop",pop
2022-05-24T12:51:46Z,0X45GmH7h4tXavjTDPGmxE,Generate,0,spotify:track:0X45GmH7h4tXavjTDPGmxE,Various Artists,5 YRS of DGTL Records: Part 2,2022-03-04,276385,276385.0,0.612,0.0033,0.719,0.892,0.139,-13.615,0.0345,134.009,4.0,0.202,0.0,2.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-05-24T12:44:33Z,5f1g3LFmMPmholVCMUzGWv,DhundredX,1,spotify:track:5f1g3LFmMPmholVCMUzGWv,Various Artists,5 YRS of DGTL Records: Part 2,2022-03-04,299877,299877.0,0.667,0.0148,0.953,0.86,0.111,-11.099,0.0546,136.514,4.0,0.358,1.0,7.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-05-24T12:28:17Z,4wO0OxoAn3Jej98HJ3jpEv,De Halve Maan,13,spotify:track:4wO0OxoAn3Jej98HJ3jpEv,Various Artists,5 YRS of DGTL Records: Part 1,2022-02-18,294043,294043.0,0.718,0.0373,0.883,0.847,0.0902,-11.821,0.0458,134.002,4.0,0.0665,0.0,5.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-05-23T18:52:21Z,2q1vB2MCGw5sk8vb6pMJCZ,Help,49,spotify:track:2q1vB2MCGw5sk8vb6pMJCZ,ANOTR,Help EP,2017-06-05,213870,213870.0,0.832,0.0164,0.953,0.866,0.155,-7.16,0.0657,123.985,4.0,0.824,1.0,6.0,"dutch tech house, house",house
2022-05-23T12:39:33Z,39IbryvQ7mRNXx7s2bwDcf,Leuk Dat Je Er Bent - Original Mix,9,spotify:track:39IbryvQ7mRNXx7s2bwDcf,Luuk Van Dijk,House Masters,2016-03-14,378575,378575.0,0.717,0.00246,0.879,0.548,0.0738,-7.13,0.0534,122.969,4.0,0.727,1.0,8.0,dutch tech house,house
2022-05-18T14:34:22Z,7cDytayZykCYTsohqlfOCC,Keep Hope Alive,14,spotify:track:7cDytayZykCYTsohqlfOCC,Ricky Razu,Keep Hope Alive,2022-05-13,356228,356228.0,0.776,0.143,0.795,0.0207,0.0659,-10.758,0.0654,119.985,4.0,0.727,0.0,10.0,"belgian edm, disco house",disco
2022-05-18T12:26:50Z,0HCK58riFgZ1fjafNooZOZ,Fall,14,spotify:track:0HCK58riFgZ1fjafNooZOZ,2XM,Fall,2021-03-01,405333,405333.0,0.627,0.144,0.683,0.701,0.109,-14.211,0.0524,134.996,4.0,0.0398,0.0,9.0,,
2022-05-18T12:18:31Z,0YeUVm23SAkUruwEx9LWnt,Savior,8,spotify:track:0YeUVm23SAkUruwEx9LWnt,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,224466,224466.0,0.605,0.495,0.692,0.0,0.303,-7.45,0.446,124.84,5.0,0.685,1.0,8.0,"conscious hip hop, hip hop, rap, west coast rap",rap
2022-05-18T12:14:22Z,5PPUw4Xo3Hz6rl4GpBfd3c,Savior - Interlude,1,spotify:track:5PPUw4Xo3Hz6rl4GpBfd3c,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,152985,152985.0,0.618,0.807,0.43,0.0,0.189,-9.38,0.216,117.125,4.0,0.826,0.0,5.0,"conscious hip hop, hip hop, rap, west coast rap",rap
2022-05-18T12:09:51Z,3tYTyAt1q6BFBiGyYVOLhi,Silent Hill,8,spotify:track:3tYTyAt1q6BFBiGyYVOLhi,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,220779,220779.0,0.907,0.438,0.577,3.19e-05,0.137,-6.737,0.0767,140.07,4.0,0.801,0.0,1.0,"conscious hip hop, hip hop, rap, west coast rap",rap
2022-05-18T11:43:02Z,7pj6P5WnxkZsw3XRc8eMe1,Count Me Out,2,spotify:track:7pj6P5WnxkZsw3XRc8eMe1,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,283642,283642.0,0.776,0.671,0.431,0.0,0.153,-7.544,0.091,133.999,4.0,0.495,0.0,4.0,"conscious hip hop, hip hop, rap, west coast rap",rap
2022-05-18T11:00:11Z,401160izncPtca3CmX3dvM,Purple Hearts,2,spotify:track:401160izncPtca3CmX3dvM,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,329295,329295.0,0.567,0.167,0.824,2.65e-06,0.149,-6.973,0.296,138.202,4.0,0.737,0.0,3.0,"conscious hip hop, hip hop, rap, west coast rap",rap
2022-05-18T09:15:50Z,2FeBslNBMdR9V58uv6hd2t,N95,20,spotify:track:2FeBslNBMdR9V58uv6hd2t,Kendrick Lamar,Mr. Morale & The Big Steppers,2022-05-13,195950,195950.0,0.79,0.377,0.67,2.32e-06,0.119,-5.527,0.105,139.956,4.0,0.408,1.0,1.0,"conscious hip hop, hip hop, rap, west coast rap",rap
2022-05-18T09:09:45Z,2llgOorPtGZStprLURFVvx,ALOHA,45,spotify:track:2llgOorPtGZStprLURFVvx,Charlie Heat,FIREWORKS,2019-09-19,162105,162105.0,0.757,0.273,0.659,0.0,0.0637,-5.733,0.0528,114.044,4.0,0.354,1.0,8.0,new jersey rap,rap
2022-05-16T16:24:16Z,4zH6dB5VUvQxuPzy19zJqp,I Love The Nightlife (Disco 'Round),51,spotify:track:4zH6dB5VUvQxuPzy19zJqp,Various Artists,Disco Nights,2001-01-01,200360,200360.0,0.655,0.159,0.596,0.0193,0.11,-11.375,0.0381,125.26,4.0,0.849,1.0,0.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-05-16T16:18:58Z,3hl5B6GYsN4K5sjfQvx8JD,Outro lugar,45,spotify:track:3hl5B6GYsN4K5sjfQvx8JD,Salome de Bahia,Brasil,2007,418280,418280.0,0.743,0.0172,0.941,0.0155,0.0394,-5.23,0.0419,128.002,4.0,0.723,0.0,4.0,,
2022-05-13T22:44:45Z,7tU0xSzV3kJOLSt70iLNi6,Amore fermati,50,spotify:track:7tU0xSzV3kJOLSt70iLNi6,Fred Bongusto,Fred Bongusto,1963-01-01,152571,152571.0,0.537,0.807,0.316,0.0,0.319,-6.182,0.0294,87.043,4.0,0.689,0.0,9.0,classic italian pop,pop
2022-05-13T18:54:22Z,1X6KKaO70YuZ6tux2nPovP,Where or When,40,spotify:track:1X6KKaO70YuZ6tux2nPovP,Wynton Marsalis,Standards & Ballads,1983,169666,169666.0,0.331,0.99,0.0491,0.905,0.334,-17.538,0.0403,124.657,3.0,0.331,1.0,4.0,"big band, classical trumpet, contemporary post-bop, jazz, jazz trumpet, new orleans jazz, straight-ahead jazz, stride",classical
2022-05-13T18:52:53Z,3uaf8ImF1NTmRe2FFbqxd5,Lil' Darlin',38,spotify:track:3uaf8ImF1NTmRe2FFbqxd5,Count Basie,The Atomic Mr Basie,1958,288173,288173.0,0.383,0.911,0.0305,0.468,0.0966,-21.459,0.0332,64.27,4.0,0.172,1.0,5.0,"adult standards, big band, harlem renaissance, jazz, jazz piano, lounge, stride, swing, vocal jazz",jazz
2022-05-13T18:35:09Z,4nd6FMCfNFWkbi2dnsf5I3,"3 Gymnopédies: No. 1, Lent et douloureux",55,spotify:track:4nd6FMCfNFWkbi2dnsf5I3,Erik Satie,Satie: 3 Gymnopédies; 6 Gnossiennes etc.,1984-01-01,190560,190560.0,0.425,0.996,0.00472,0.953,0.0985,-37.89,0.0479,81.93,3.0,0.484,1.0,7.0,"classical, early avant garde, early modern classical, impressionism, post-romantic era",classical
2022-05-13T18:30:06Z,4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country,67,spotify:track:4K1imZQQ0yKtJ40vGmUajS,Bob Dylan,Nashville Skyline,1969-04-09,220400,220400.0,0.607,0.843,0.142,0.000197,0.121,-23.455,0.0382,118.867,4.0,0.305,1.0,7.0,"classic rock, country rock, folk, folk rock, mellow gold, rock, roots rock, singer-songwriter",folk
2022-05-13T18:29:46Z,4iVTSRiJAA18d3QglhyJ6Q,A Forest,66,spotify:track:4iVTSRiJAA18d3QglhyJ6Q,The Cure,Seventeen Seconds,1980-04-18,354640,354640.0,0.587,0.423,0.493,0.712,0.0909,-14.927,0.0505,161.222,4.0,0.451,1.0,0.0,"new wave, permanent wave, rock, uk post-punk",punk
2022-05-13T18:00:07Z,4yUXVHwPiwr9rwvByCut7v,Kiss - Club Mix,32,spotify:track:4yUXVHwPiwr9rwvByCut7v,Various Artists,Shape Your Abs (Buried Electronica Gems to Boost Your Six Pack),2014-07-07,315162,315162.0,0.868,0.129,0.75,0.0681,0.0918,-7.568,0.0627,124.994,4.0,0.806,0.0,1.0,"disco, funk, post-disco, quiet storm, soul",funk
2022-05-13T10:29:47Z,0WIoXdj6wJgZcHEJGtP8qP,In the Music,31,spotify:track:0WIoXdj6wJgZcHEJGtP8qP,Deepswing,In the Music (Remixes),2001-06-28,530883,530883.0,0.799,0.000189,0.935,0.876,0.0223,-2.735,0.041,126.999,4.0,0.692,0.0,6.0,,
2022-05-13T10:25:50Z,4JShHeXN09OK3021PagQGO,Inkassera (feat. C.Gambino & 23),56,spotify:track:4JShHeXN09OK3021PagQGO,Robin Kadir,Inkassera (feat. C.Gambino & 23),2022-04-01,126869,126869.0,0.727,0.0804,0.596,0.184,0.258,-4.923,0.112,109.909,4.0,0.488,1.0,2.0,"swedish hip hop, swedish trap pop",rap
2022-05-13T10:25:02Z,2pC4aF8VvXFapppROIALIW,Tieduprightnow,50,spotify:track:2pC4aF8VvXFapppROIALIW,Parcels,Parcels,2018-10-12,181492,181492.0,0.85,0.145,0.479,0.000472,0.0723,-9.617,0.0461,102.033,4.0,0.905,0.0,5.0,"aussietronica, indie soul",indie
2022-05-13T10:21:54Z,2DXdqUJYEbHZhakGaPqkXk,Katharsis,20,spotify:track:2DXdqUJYEbHZhakGaPqkXk,Bastet,Katharsis,2020-10-16,487498,487498.0,0.77,0.00196,0.916,0.924,0.0962,-8.249,0.0503,128.002,4.0,0.0564,0.0,1.0,,
2022-05-13T10:17:50Z,5ixAbn0yVHJBRPRllypIru,Fly from Here - Original Mix,7,spotify:track:5ixAbn0yVHJBRPRllypIru,Modeplex,Vanilla Pulse EP,2020-12-18,345483,345483.0,0.785,0.0239,0.76,0.798,0.0779,-10.335,0.0575,123.993,4.0,0.275,1.0,7.0,melodic techno,techno
2022-05-13T10:12:19Z,4U4e8gomgFzBnNsZNMscCv,Power,28,spotify:track:4U4e8gomgFzBnNsZNMscCv,Cosmic Boys,Power,2021-08-23,366093,366093.0,0.799,0.000401,0.936,0.888,0.0641,-5.517,0.0694,128.001,4.0,0.317,1.0,1.0,dark techno,techno
2022-05-13T10:00:47Z,3SmPAYgr8V7avYYuoJ0AfE,A.E.I.O.U.,39,spotify:track:3SmPAYgr8V7avYYuoJ0AfE,Di Melo,A.E.I.O.U.,2018-06-15,390048,390048.0,0.771,0.0112,0.699,0.000971,0.345,-9.798,0.0377,125.997,4.0,0.918,0.0,6.0,"bossa nova, brazilian indie, mpb, nova mpb, samba",indie
2022-05-13T09:57:10Z,1o9VHnwJW9RoPAGa1xyl2M,Savage,18,spotify:track:1o9VHnwJW9RoPAGa1xyl2M,Bendtsen,Savage,2022-01-14,401904,401904.0,0.776,0.000748,0.628,0.861,0.0912,-9.361,0.0807,126.007,4.0,0.41,1.0,7.0,,
2022-05-13T09:53:08Z,7xo2PA6wrRa0WjzQsjRYxa,Feelin' Good,5,spotify:track:7xo2PA6wrRa0WjzQsjRYxa,Mall Grab,2015 - 2017,2021-12-09,306433,306433.0,0.725,0.00788,0.99,0.198,0.0856,-5.056,0.0599,126.036,4.0,0.105,1.0,2.0,"aussietronica, australian house, lo-fi house",house
2022-05-13T09:47:50Z,5sYE1kUBMJvlv3zuAlvCxL,Live My Life - Extended Mix,26,spotify:track:5sYE1kUBMJvlv3zuAlvCxL,Jamie 3:26,Live My Life / Feelin' It,2022-04-01,359677,359677.0,0.834,0.00734,0.755,0.859,0.101,-7.634,0.0709,121.995,4.0,0.922,0.0,4.0,,
2022-05-13T09:43:38Z,3JHHvPaWjkZbKtZqiOAYCy,Canta Canta,26,spotify:track:3JHHvPaWjkZbKtZqiOAYCy,Shorty,Canta canta,2018-05-11,174193,174193.0,0.717,0.00121,0.936,0.0,0.297,-5.283,0.276,123.875,4.0,0.109,1.0,9.0,balkan hip hop,hip hop
2022-05-13T09:42:49Z,4ulhL6DdbR2tmkwoAc3Ckd,No Longer Will I Be Your Fool,14,spotify:track:4ulhL6DdbR2tmkwoAc3Ckd,Jeremy Sylvester,"UK Garage Classics - Best of Jeremy Sylvester, Vol. 5",2012-10-08,354000,354000.0,0.642,0.00064,0.921,0.00675,0.14,-3.164,0.231,125.935,4.0,0.629,1.0,9.0,"speed garage, uk garage",
2022-05-13T09:38:52Z,6jaKQn6JSdPsRw3ZRNq9xj,Time Time - Club Mix,0,spotify:track:6jaKQn6JSdPsRw3ZRNq9xj,Face The Bass,Time Time,1992-12-01,214497,214497.0,0.853,0.0158,0.941,0.727,0.0671,-11.27,0.0667,126.83,4.0,0.823,0.0,5.0,,
2022-05-13T09:33:14Z,6Ba9Xbq0jbIalZWBjMXMaf,Round Here,0,spotify:track:6Ba9Xbq0jbIalZWBjMXMaf,Groove Technicians,Round Here / Unity,2021-08-09,373548,373548.0,0.774,0.000187,0.976,0.917,0.651,-6.221,0.0447,127.001,4.0,0.47,0.0,9.0,,
2022-05-12T10:55:51Z,1hjLEtaWa1WP9elLxqYj1O,Pushing On,39,spotify:track:1hjLEtaWa1WP9elLxqYj1O,Oliver Dollar,Pushing On,2014-03-28,417146,417146.0,0.89,0.0176,0.625,0.147,0.0931,-6.126,0.0464,122.003,4.0,0.531,0.0,6.0,fidget house,house
2022-05-12T09:41:19Z,3DRyJ7FT8yCLtF0e6K5JeG,Mama Used To Say,43,spotify:track:3DRyJ7FT8yCLtF0e6K5JeG,Junior,JI (Bonus Tracks Edition),2012-01-01,401333,401333.0,0.773,0.108,0.457,0.00035,0.0692,-12.504,0.0288,109.756,4.0,0.775,0.0,1.0,danish pop,pop
